Address,PatternWritten,ReadbackValues,Tags
0x00000000,B9125134,"ff0f0860c|00f0f860c|00f0f860c|00f0f860c|00f0f860c","FAIL|NEAR-LAG-1 (exp:0F0F0F0F,hd:5)|NEAR-LAG-1 (exp:0F0F0F0F,hd:5)|NEAR-LAG-1 (exp:0F0F0F0F,hd:5)|NEAR-LAG-1 (exp:0F0F0F0F,hd:5)"
0x00000000,F6108000,"00f0f860c|bb912860c|bb912860c|bb912860c|bb912860c","NEAR-LAG-2 (exp:0F0F0F0F,hd:5)|FAIL|FAIL|FAIL|FAIL"
0x00000000,D9285A15,"bb912860c|ff610860c|ff610860c|ff610860c|ff610860c","FAIL|NEAR-LAG-1 (exp:F6108000,hd:4)|NEAR-LAG-1 (exp:F6108000,hd:4)|NEAR-LAG-1 (exp:F6108000,hd:4)|NEAR-LAG-1 (exp:F6108000,hd:4)"
0x00000000,BB93024A,"ff610860c|dd928860c|dd928860c|dd928860c|dd928860c","NEAR-LAG-2 (exp:F6108000,hd:4)|FAIL|FAIL|FAIL|FAIL"
0x00000000,996B0914,"dd928860c|bbb93860c|bbb93860c|bbb93860c|bbb93860c","FAIL|NEAR-LAG-1 (exp:BB93024A,hd:5)|NEAR-LAG-1 (exp:BB93024A,hd:5)|NEAR-LAG-1 (exp:BB93024A,hd:5)|NEAR-LAG-1 (exp:BB93024A,hd:5)"
0x00000000,5AB427C8,"bbb93860c|9996b860c|9996b860c|9996b860c|9996b860c","NEAR-LAG-2 (exp:BB93024A,hd:5)|NEAR-LAG-1 (exp:996B0914,hd:7)|NEAR-LAG-1 (exp:996B0914,hd:7)|NEAR-LAG-1 (exp:996B0914,hd:7)|NEAR-LAG-1 (exp:996B0914,hd:7)"
0x00000000,C74B5E4E,"9996b860c|55ab4860c|55ab4860c|55ab4860c|55ab4860c","NEAR-LAG-2 (exp:996B0914,hd:7)|NEAR-LAG-1 (exp:5AB427C8,hd:6)|NEAR-LAG-1 (exp:5AB427C8,hd:6)|NEAR-LAG-1 (exp:5AB427C8,hd:6)|NEAR-LAG-1 (exp:5AB427C8,hd:6)"
0x00000000,116532CC,"55ab4860c|cc74b860c|cc74b860c|cc74b860c|cc74b860c","NEAR-LAG-2 (exp:5AB427C8,hd:6)|NEAR-LAG-1 (exp:C74B5E4E,hd:6)|NEAR-LAG-1 (exp:C74B5E4E,hd:6)|NEAR-LAG-1 (exp:C74B5E4E,hd:6)|NEAR-LAG-1 (exp:C74B5E4E,hd:6)"
0x00000000,22CD0CD0,"cc74b860c|11165860c|11165860c|11165860c|11165860c","NEAR-LAG-2 (exp:C74B5E4E,hd:6)|NEAR-LAG-1 (exp:116532CC,hd:6)|NEAR-LAG-1 (exp:116532CC,hd:6)|NEAR-LAG-1 (exp:116532CC,hd:6)|NEAR-LAG-1 (exp:116532CC,hd:6)"
0x00000000,E51AAF27,"11165860c|222cd860c|222cd860c|222cd860c|222cd860c","NEAR-LAG-2 (exp:116532CC,hd:6)|FAIL|FAIL|FAIL|FAIL"
0x00000000,031966BA,"222cd860c|ee51a860c|ee51a860c|ee51a860c|ee51a860c","FAIL|NEAR-LAG-1 (exp:E51AAF27,hd:7)|NEAR-LAG-1 (exp:E51AAF27,hd:7)|NEAR-LAG-1 (exp:E51AAF27,hd:7)|NEAR-LAG-1 (exp:E51AAF27,hd:7)"
0x00000000,3C47C6F0,"ee51a860c|00319860c|00319860c|00319860c|00319860c","NEAR-LAG-2 (exp:E51AAF27,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x00000000,02654810,"00319860c|33c47860c|33c47860c|33c47860c|33c47860c","FAIL|NEAR-LAG-1 (exp:3C47C6F0,hd:7)|NEAR-LAG-1 (exp:3C47C6F0,hd:7)|NEAR-LAG-1 (exp:3C47C6F0,hd:7)|NEAR-LAG-1 (exp:3C47C6F0,hd:7)"
0x00000000,B11D24A4,"33c47860c|00265860c|00265860c|00265860c|00265860c","NEAR-LAG-2 (exp:3C47C6F0,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x00000000,582D7992,"00265860c|bb11d860c|bb11d860c|bb11d860c|bb11d860c","FAIL|NEAR-LAG-1 (exp:B11D24A4,hd:6)|NEAR-LAG-1 (exp:B11D24A4,hd:6)|NEAR-LAG-1 (exp:B11D24A4,hd:6)|NEAR-LAG-1 (exp:B11D24A4,hd:6)"
0x00000004,00000000,"bb11d860c|5582d860c|5582d860c|5582d860c|5582d860c","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000004,FFFFFFFF,"00e7c860c|00000860c|00000860c|00000860c|00000860c","FAIL|NEAR-LAG-1 (exp:00000000,hd:5)|NEAR-LAG-1 (exp:00000000,hd:5)|NEAR-LAG-1 (exp:00000000,hd:5)|NEAR-LAG-1 (exp:00000000,hd:5)"
0x00000004,AAAAAAAA,"00000860c|fffff860c|fffff860c|fffff860c|fffff860c","NEAR-LAG-2 (exp:00000000,hd:5)|FAIL|FAIL|FAIL|FAIL"
0x00000004,55555555,"fffff860c|aaaaa860c|aaaaa860c|aaaaa860c|aaaaa860c","FAIL|NEAR-LAG-1 (exp:AAAAAAAA,hd:7)|NEAR-LAG-1 (exp:AAAAAAAA,hd:7)|NEAR-LAG-1 (exp:AAAAAAAA,hd:7)|NEAR-LAG-1 (exp:AAAAAAAA,hd:7)"
0x00000004,DEADBEEF,"aaaaa860c|55555860c|55555860c|55555860c|55555860c","NEAR-LAG-2 (exp:AAAAAAAA,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x00000004,CAFEBABE,"55555860c|ddead860c|ddead860c|ddead860c|ddead860c","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000004,12345678,"ddead860c|ccafe860c|ccafe860c|ccafe860c|ccafe860c","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000004,87654321,"ccafe860c|11234860c|11234860c|11234860c|11234860c","FAIL|NEAR-LAG-1 (exp:12345678,hd:7)|NEAR-LAG-1 (exp:12345678,hd:7)|NEAR-LAG-1 (exp:12345678,hd:7)|NEAR-LAG-1 (exp:12345678,hd:7)"
0x00000004,F0F0F0F0,"11234860c|88765860c|88765860c|88765860c|88765860c","NEAR-LAG-2 (exp:12345678,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x00000004,0F0F0F0F,"88765860c|ff0f0860c|ff0f0860c|ff0f0860c|ff0f0860c","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000004,B9125134,"ff0f0860c|00f0f860c|00f0f860c|00f0f860c|00f0f860c","FAIL|NEAR-LAG-1 (exp:0F0F0F0F,hd:5)|NEAR-LAG-1 (exp:0F0F0F0F,hd:5)|NEAR-LAG-1 (exp:0F0F0F0F,hd:5)|NEAR-LAG-1 (exp:0F0F0F0F,hd:5)"
0x00000004,F6108000,"00f0f860c|bb912860c|bb912860c|bb912860c|bb912860c","NEAR-LAG-2 (exp:0F0F0F0F,hd:5)|FAIL|FAIL|FAIL|FAIL"
0x00000004,D9285A15,"bb912860c|ff610860c|ff610860c|ff610860c|ff610860c","FAIL|NEAR-LAG-1 (exp:F6108000,hd:4)|NEAR-LAG-1 (exp:F6108000,hd:4)|NEAR-LAG-1 (exp:F6108000,hd:4)|NEAR-LAG-1 (exp:F6108000,hd:4)"
0x00000004,BB93024A,"ff610860c|dd928860c|dd928860c|dd928860c|dd928860c","NEAR-LAG-2 (exp:F6108000,hd:4)|FAIL|FAIL|FAIL|FAIL"
0x00000004,996B0914,"dd928860c|bbb93860c|bbb93860c|bbb93860c|bbb93860c","FAIL|NEAR-LAG-1 (exp:BB93024A,hd:5)|NEAR-LAG-1 (exp:BB93024A,hd:5)|NEAR-LAG-1 (exp:BB93024A,hd:5)|NEAR-LAG-1 (exp:BB93024A,hd:5)"
0x00000004,5AB427C8,"bbb93860c|9996b860c|9996b860c|9996b860c|9996b860c","NEAR-LAG-2 (exp:BB93024A,hd:5)|NEAR-LAG-1 (exp:996B0914,hd:7)|NEAR-LAG-1 (exp:996B0914,hd:7)|NEAR-LAG-1 (exp:996B0914,hd:7)|NEAR-LAG-1 (exp:996B0914,hd:7)"
0x00000004,C74B5E4E,"9996b860c|55ab4860c|55ab4860c|55ab4860c|55ab4860c","NEAR-LAG-2 (exp:996B0914,hd:7)|NEAR-LAG-1 (exp:5AB427C8,hd:6)|NEAR-LAG-1 (exp:5AB427C8,hd:6)|NEAR-LAG-1 (exp:5AB427C8,hd:6)|NEAR-LAG-1 (exp:5AB427C8,hd:6)"
0x00000004,116532CC,"55ab4860c|cc74b860c|cc74b860c|cc74b860c|cc74b860c","NEAR-LAG-2 (exp:5AB427C8,hd:6)|NEAR-LAG-1 (exp:C74B5E4E,hd:6)|NEAR-LAG-1 (exp:C74B5E4E,hd:6)|NEAR-LAG-1 (exp:C74B5E4E,hd:6)|NEAR-LAG-1 (exp:C74B5E4E,hd:6)"
0x00000004,22CD0CD0,"cc74b860c|11165860c|11165860c|11165860c|11165860c","NEAR-LAG-2 (exp:C74B5E4E,hd:6)|NEAR-LAG-1 (exp:116532CC,hd:6)|NEAR-LAG-1 (exp:116532CC,hd:6)|NEAR-LAG-1 (exp:116532CC,hd:6)|NEAR-LAG-1 (exp:116532CC,hd:6)"
0x00000004,E51AAF27,"11165860c|222cd860c|222cd860c|222cd860c|222cd860c","NEAR-LAG-2 (exp:116532CC,hd:6)|FAIL|FAIL|FAIL|FAIL"
0x00000004,031966BA,"222cd860c|ee51a860c|ee51a860c|ee51a860c|ee51a860c","FAIL|NEAR-LAG-1 (exp:E51AAF27,hd:7)|NEAR-LAG-1 (exp:E51AAF27,hd:7)|NEAR-LAG-1 (exp:E51AAF27,hd:7)|NEAR-LAG-1 (exp:E51AAF27,hd:7)"
0x00000004,3C47C6F0,"ee51a860c|00319860c|00319860c|00319860c|00319860c","NEAR-LAG-2 (exp:E51AAF27,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x00000004,02654810,"00319860c|33c47860c|33c47860c|33c47860c|33c47860c","FAIL|NEAR-LAG-1 (exp:3C47C6F0,hd:7)|NEAR-LAG-1 (exp:3C47C6F0,hd:7)|NEAR-LAG-1 (exp:3C47C6F0,hd:7)|NEAR-LAG-1 (exp:3C47C6F0,hd:7)"
0x00000004,B11D24A4,"33c47860c|00265860c|00265860c|00265860c|00265860c","NEAR-LAG-2 (exp:3C47C6F0,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x00000004,582D7992,"00265860c|bb11d860c|bb11d860c|bb11d860c|bb11d860c","FAIL|NEAR-LAG-1 (exp:B11D24A4,hd:6)|NEAR-LAG-1 (exp:B11D24A4,hd:6)|NEAR-LAG-1 (exp:B11D24A4,hd:6)|NEAR-LAG-1 (exp:B11D24A4,hd:6)"
0x00000008,00000000,"bb11d860c|5582d860c|5582d860c|5582d860c|5582d860c","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,FFFFFFFF,"00e7c0dfe|000000dfe|000000dfe|000000dfe|000000dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,AAAAAAAA,"000000dfe|fffff0dfe|fffff0dfe|fffff0dfe|fffff0dfe","FAIL|NEAR-LAG-1 (exp:FFFFFFFF,hd:6)|NEAR-LAG-1 (exp:FFFFFFFF,hd:6)|NEAR-LAG-1 (exp:FFFFFFFF,hd:6)|NEAR-LAG-1 (exp:FFFFFFFF,hd:6)"
0x00000008,55555555,"fffff0dfe|aaaaa0dfe|aaaaa0dfe|aaaaa0dfe|aaaaa0dfe","NEAR-LAG-2 (exp:FFFFFFFF,hd:6)|FAIL|FAIL|FAIL|FAIL"
0x00000008,DEADBEEF,"aaaaa0dfe|555550dfe|555550dfe|555550dfe|555550dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,CAFEBABE,"555550dfe|ddead0dfe|ddead0dfe|ddead0dfe|ddead0dfe","FAIL|NEAR-LAG-1 (exp:DEADBEEF,hd:7)|NEAR-LAG-1 (exp:DEADBEEF,hd:7)|NEAR-LAG-1 (exp:DEADBEEF,hd:7)|NEAR-LAG-1 (exp:DEADBEEF,hd:7)"
0x00000008,12345678,"ddead0dfe|ccafe0dfe|ccafe0dfe|ccafe0dfe|ccafe0dfe","NEAR-LAG-2 (exp:DEADBEEF,hd:7)|NEAR-LAG-1 (exp:CAFEBABE,hd:7)|NEAR-LAG-1 (exp:CAFEBABE,hd:7)|NEAR-LAG-1 (exp:CAFEBABE,hd:7)|NEAR-LAG-1 (exp:CAFEBABE,hd:7)"
0x00000008,87654321,"ccafe0dfe|112340dfe|112340dfe|112340dfe|112340dfe","NEAR-LAG-2 (exp:CAFEBABE,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x00000008,F0F0F0F0,"112340dfe|887650dfe|887650dfe|887650dfe|887650dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,0F0F0F0F,"887650dfe|ff0f00dfe|ff0f00dfe|ff0f00dfe|ff0f00dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,B9125134,"ff0f00dfe|00f0f0dfe|00f0f0dfe|00f0f0dfe|00f0f0dfe","FAIL|NEAR-LAG-1 (exp:0F0F0F0F,hd:6)|NEAR-LAG-1 (exp:0F0F0F0F,hd:6)|NEAR-LAG-1 (exp:0F0F0F0F,hd:6)|NEAR-LAG-1 (exp:0F0F0F0F,hd:6)"
0x00000008,F6108000,"00f0f0dfe|bb9120dfe|bb9120dfe|bb9120dfe|bb9120dfe","NEAR-LAG-2 (exp:0F0F0F0F,hd:6)|FAIL|FAIL|FAIL|FAIL"
0x00000008,D9285A15,"bb9120dfe|ff6100dfe|ff6100dfe|ff6100dfe|ff6100dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,BB93024A,"ff6100dfe|dd9280dfe|dd9280dfe|dd9280dfe|dd9280dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,996B0914,"dd9280dfe|bbb930dfe|bbb930dfe|bbb930dfe|bbb930dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,5AB427C8,"bbb930dfe|9996b0dfe|9996b0dfe|9996b0dfe|9996b0dfe","FAIL|NEAR-LAG-1 (exp:996B0914,hd:6)|NEAR-LAG-1 (exp:996B0914,hd:6)|NEAR-LAG-1 (exp:996B0914,hd:6)|NEAR-LAG-1 (exp:996B0914,hd:6)"
0x00000008,C74B5E4E,"9996b0dfe|55ab40dfe|55ab40dfe|55ab40dfe|55ab40dfe","NEAR-LAG-2 (exp:996B0914,hd:6)|NEAR-LAG-1 (exp:5AB427C8,hd:7)|NEAR-LAG-1 (exp:5AB427C8,hd:7)|NEAR-LAG-1 (exp:5AB427C8,hd:7)|NEAR-LAG-1 (exp:5AB427C8,hd:7)"
0x00000008,116532CC,"55ab40dfe|cc74b0dfe|cc74b0dfe|cc74b0dfe|cc74b0dfe","NEAR-LAG-2 (exp:5AB427C8,hd:7)|NEAR-LAG-1 (exp:C74B5E4E,hd:7)|NEAR-LAG-1 (exp:C74B5E4E,hd:7)|NEAR-LAG-1 (exp:C74B5E4E,hd:7)|NEAR-LAG-1 (exp:C74B5E4E,hd:7)"
0x00000008,22CD0CD0,"cc74b0dfe|111650dfe|111650dfe|111650dfe|111650dfe","NEAR-LAG-2 (exp:C74B5E4E,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x00000008,E51AAF27,"111650dfe|222cd0dfe|222cd0dfe|222cd0dfe|222cd0dfe","FAIL|NEAR-LAG-1 (exp:22CD0CD0,hd:5)|NEAR-LAG-1 (exp:22CD0CD0,hd:5)|NEAR-LAG-1 (exp:22CD0CD0,hd:5)|NEAR-LAG-1 (exp:22CD0CD0,hd:5)"
0x00000008,031966BA,"222cd0dfe|ee51a0dfe|ee51a0dfe|ee51a0dfe|ee51a0dfe","NEAR-LAG-2 (exp:22CD0CD0,hd:5)|FAIL|FAIL|FAIL|FAIL"
0x00000008,3C47C6F0,"ee51a0dfe|003190dfe|003190dfe|003190dfe|003190dfe","FAIL|NEAR-LAG-1 (exp:031966BA,hd:7)|NEAR-LAG-1 (exp:031966BA,hd:7)|NEAR-LAG-1 (exp:031966BA,hd:7)|NEAR-LAG-1 (exp:031966BA,hd:7)"
0x00000008,02654810,"003190dfe|33c470dfe|33c470dfe|33c470dfe|33c470dfe","NEAR-LAG-2 (exp:031966BA,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x00000008,B11D24A4,"33c470dfe|002650dfe|002650dfe|002650dfe|002650dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,582D7992,"002650dfe|bb11d0dfe|bb11d0dfe|bb11d0dfe|bb11d0dfe","FAIL|NEAR-LAG-1 (exp:B11D24A4,hd:7)|NEAR-LAG-1 (exp:B11D24A4,hd:7)|NEAR-LAG-1 (exp:B11D24A4,hd:7)|NEAR-LAG-1 (exp:B11D24A4,hd:7)"
0x00000100,00000000,"bb11d0dfe|5582d0dfe|5582d0dfe|5582d0dfe|5582d0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,FFFFFFFF,"5582d7992|000001139|000001139|000001139|000001139","FAIL|NEAR-LAG-1 (exp:00000000,hd:6)|NEAR-LAG-1 (exp:00000000,hd:6)|NEAR-LAG-1 (exp:00000000,hd:6)|NEAR-LAG-1 (exp:00000000,hd:6)"
0x00000100,AAAAAAAA,"000001139|fffff1139|fffff1139|fffff1139|fffff1139","NEAR-LAG-2 (exp:00000000,hd:6)|FAIL|FAIL|FAIL|FAIL"
0x00000100,55555555,"fffff1139|aaaaa1139|aaaaa1139|aaaaa1139|aaaaa1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,DEADBEEF,"aaaaa1139|555551139|555551139|555551139|555551139","FAIL|NEAR-LAG-1 (exp:55555555,hd:6)|NEAR-LAG-1 (exp:55555555,hd:6)|NEAR-LAG-1 (exp:55555555,hd:6)|NEAR-LAG-1 (exp:55555555,hd:6)"
0x00000100,CAFEBABE,"555551139|ddead1139|ddead1139|ddead1139|ddead1139","NEAR-LAG-2 (exp:55555555,hd:6)|FAIL|FAIL|FAIL|FAIL"
0x00000100,12345678,"ddead1139|ccafe1139|ccafe1139|ccafe1139|ccafe1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,87654321,"ccafe1139|112341139|112341139|112341139|112341139","FAIL|NEAR-LAG-1 (exp:12345678,hd:6)|NEAR-LAG-1 (exp:12345678,hd:6)|NEAR-LAG-1 (exp:12345678,hd:6)|NEAR-LAG-1 (exp:12345678,hd:6)"
0x00000100,F0F0F0F0,"112341139|887651139|887651139|887651139|887651139","NEAR-LAG-2 (exp:12345678,hd:6)|NEAR-LAG-1 (exp:87654321,hd:5)|NEAR-LAG-1 (exp:87654321,hd:5)|NEAR-LAG-1 (exp:87654321,hd:5)|NEAR-LAG-1 (exp:87654321,hd:5)"
0x00000100,0F0F0F0F,"887651139|ff0f01139|ff0f01139|ff0f01139|ff0f01139","NEAR-LAG-2 (exp:87654321,hd:5)|FAIL|FAIL|FAIL|FAIL"
0x00000100,B9125134,"ff0f01139|00f0f1139|00f0f1139|00f0f1139|00f0f1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,F6108000,"00f0f1139|bb9121139|bb9121139|bb9121139|bb9121139","FAIL|NEAR-LAG-1 (exp:B9125134,hd:4)|NEAR-LAG-1 (exp:B9125134,hd:4)|NEAR-LAG-1 (exp:B9125134,hd:4)|NEAR-LAG-1 (exp:B9125134,hd:4)"
0x00000100,D9285A15,"bb9121139|ff6101139|ff6101139|ff6101139|ff6101139","NEAR-LAG-2 (exp:B9125134,hd:4)|NEAR-LAG-1 (exp:F6108000,hd:7)|NEAR-LAG-1 (exp:F6108000,hd:7)|NEAR-LAG-1 (exp:F6108000,hd:7)|NEAR-LAG-1 (exp:F6108000,hd:7)"
0x00000100,BB93024A,"ff6101139|dd9281139|dd9281139|dd9281139|dd9281139","NEAR-LAG-2 (exp:F6108000,hd:7)|NEAR-LAG-1 (exp:D9285A15,hd:7)|NEAR-LAG-1 (exp:D9285A15,hd:7)|NEAR-LAG-1 (exp:D9285A15,hd:7)|NEAR-LAG-1 (exp:D9285A15,hd:7)"
0x00000100,996B0914,"dd9281139|bbb931139|bbb931139|bbb931139|bbb931139","NEAR-LAG-2 (exp:D9285A15,hd:7)|NEAR-LAG-4 (exp:B9125134,hd:7)|NEAR-LAG-4 (exp:B9125134,hd:7)|NEAR-LAG-4 (exp:B9125134,hd:7)|NEAR-LAG-4 (exp:B9125134,hd:7)"
0x00000100,5AB427C8,"bbb931139|9996b1139|9996b1139|9996b1139|9996b1139","NEAR-LAG-5 (exp:B9125134,hd:7)|NEAR-LAG-1 (exp:996B0914,hd:6)|NEAR-LAG-1 (exp:996B0914,hd:6)|NEAR-LAG-1 (exp:996B0914,hd:6)|NEAR-LAG-1 (exp:996B0914,hd:6)"
0x00000100,C74B5E4E,"9996b1139|55ab41139|55ab41139|55ab41139|55ab41139","NEAR-LAG-2 (exp:996B0914,hd:6)|FAIL|FAIL|FAIL|FAIL"
0x00000100,116532CC,"55ab41139|cc74b1139|cc74b1139|cc74b1139|cc74b1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,22CD0CD0,"cc74b1139|111651139|111651139|111651139|111651139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,E51AAF27,"111651139|222cd1139|222cd1139|222cd1139|222cd1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,031966BA,"222cd1139|ee51a1139|ee51a1139|ee51a1139|ee51a1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,3C47C6F0,"ee51a1139|003191139|003191139|003191139|003191139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,02654810,"003191139|33c471139|33c471139|33c471139|33c471139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,B11D24A4,"33c471139|002651139|002651139|002651139|002651139","FAIL|NEAR-LAG-1 (exp:02654810,hd:7)|NEAR-LAG-1 (exp:02654810,hd:7)|NEAR-LAG-1 (exp:02654810,hd:7)|NEAR-LAG-1 (exp:02654810,hd:7)"
0x00000100,582D7992,"002651139|bb11d1139|bb11d1139|bb11d1139|bb11d1139","NEAR-LAG-2 (exp:02654810,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x000003FC,00000000,"bb11d1139|5582d1139|5582d1139|5582d1139|5582d1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,FFFFFFFF,"fffffffbf|000000000|000000000|000000000|000000000","FAIL|LAG-1 (exp:00000000)|LAG-1 (exp:00000000)|LAG-1 (exp:00000000)|LAG-1 (exp:00000000)"
0x000003FC,AAAAAAAA,"000000000|fffffffff|fffffffff|fffffffff|fffffffff","LAG-2 (exp:00000000)|LAG-1 (exp:FFFFFFFF)|LAG-1 (exp:FFFFFFFF)|LAG-1 (exp:FFFFFFFF)|LAG-1 (exp:FFFFFFFF)"
0x000003FC,55555555,"fffffffff|aaaaaaaaa|aaaaaaaaa|aaaaaaaaa|aaaaaaaaa","LAG-2 (exp:FFFFFFFF)|LAG-1 (exp:AAAAAAAA)|LAG-1 (exp:AAAAAAAA)|LAG-1 (exp:AAAAAAAA)|LAG-1 (exp:AAAAAAAA)"
0x000003FC,DEADBEEF,"aaaaaaaaa|555555555|555555555|555555555|555555555","LAG-2 (exp:AAAAAAAA)|LAG-1 (exp:55555555)|LAG-1 (exp:55555555)|LAG-1 (exp:55555555)|LAG-1 (exp:55555555)"
0x000003FC,CAFEBABE,"555555555|ddeadbeef|ddeadbeef|ddeadbeef|ddeadbeef","LAG-2 (exp:55555555)|LAG-1 (exp:DEADBEEF)|LAG-1 (exp:DEADBEEF)|LAG-1 (exp:DEADBEEF)|LAG-1 (exp:DEADBEEF)"
0x000003FC,12345678,"ddeadbeef|ccafebabe|ccafebabe|ccafebabe|ccafebabe","LAG-2 (exp:DEADBEEF)|LAG-1 (exp:CAFEBABE)|LAG-1 (exp:CAFEBABE)|LAG-1 (exp:CAFEBABE)|LAG-1 (exp:CAFEBABE)"
0x000003FC,87654321,"ccafebabe|112345678|112345678|112345678|112345678","LAG-2 (exp:CAFEBABE)|LAG-1 (exp:12345678)|LAG-1 (exp:12345678)|LAG-1 (exp:12345678)|LAG-1 (exp:12345678)"
0x000003FC,F0F0F0F0,"112345678|887654321|887654321|887654321|887654321","LAG-2 (exp:12345678)|LAG-1 (exp:87654321)|LAG-1 (exp:87654321)|LAG-1 (exp:87654321)|LAG-1 (exp:87654321)"
0x000003FC,0F0F0F0F,"887654321|ff0f0f0f0|ff0f0f0f0|ff0f0f0f0|ff0f0f0f0","LAG-2 (exp:87654321)|LAG-1 (exp:F0F0F0F0)|LAG-1 (exp:F0F0F0F0)|LAG-1 (exp:F0F0F0F0)|LAG-1 (exp:F0F0F0F0)"
0x000003FC,B9125134,"ff0f0f0f0|00f0f0f0f|00f0f0f0f|00f0f0f0f|00f0f0f0f","LAG-2 (exp:F0F0F0F0)|LAG-1 (exp:0F0F0F0F)|LAG-1 (exp:0F0F0F0F)|LAG-1 (exp:0F0F0F0F)|LAG-1 (exp:0F0F0F0F)"
0x000003FC,F6108000,"00f0f0f0f|bb9125134|bb9125134|bb9125134|bb9125134","LAG-2 (exp:0F0F0F0F)|LAG-1 (exp:B9125134)|LAG-1 (exp:B9125134)|LAG-1 (exp:B9125134)|LAG-1 (exp:B9125134)"
0x000003FC,D9285A15,"bb9125134|ff6108000|ff6108000|ff6108000|ff6108000","LAG-2 (exp:B9125134)|LAG-1 (exp:F6108000)|LAG-1 (exp:F6108000)|LAG-1 (exp:F6108000)|LAG-1 (exp:F6108000)"
