Addr,Pattern,Passes,NearHits,Readbacks,MatchTypes
0x00000004,7B13EC58,0,0,"bb2182b7d|33d622b7d|33d622b7d|33d622b7d|33d622b7d","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,00000000,0,0,"33d622b7d|77b132b7d|77b132b7d|77b132b7d|77b132b7d","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,FFFFFFFF,0,0,"881860dfe|000000dfe|000000dfe|000000dfe|000000dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,AAAAAAAA,0,0,"000000dfe|fffff0dfe|fffff0dfe|fffff0dfe|fffff0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,55555555,0,0,"fffff0dfe|aaaaa0dfe|aaaaa0dfe|aaaaa0dfe|aaaaa0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,DEADBEEF,0,0,"aaaaa0dfe|555550dfe|555550dfe|555550dfe|555550dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,CAFEBABE,0,0,"555550dfe|ddead0dfe|ddead0dfe|ddead0dfe|ddead0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,12345678,0,0,"ddead0dfe|ccafe0dfe|ccafe0dfe|ccafe0dfe|ccafe0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,87654321,0,0,"ccafe0dfe|112340dfe|112340dfe|112340dfe|112340dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,F0F0F0F0,0,0,"112340dfe|887650dfe|887650dfe|887650dfe|887650dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,0F0F0F0F,0,0,"887650dfe|ff0f00dfe|ff0f00dfe|ff0f00dfe|ff0f00dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,B9125134,0,0,"ff0f00dfe|00f0f0dfe|00f0f0dfe|00f0f0dfe|00f0f0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,F6108000,0,0,"00f0f0dfe|bb9120dfe|bb9120dfe|bb9120dfe|bb9120dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,D9285A15,0,0,"bb9120dfe|ff6100dfe|ff6100dfe|ff6100dfe|ff6100dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,BB93024A,0,0,"ff6100dfe|dd9280dfe|dd9280dfe|dd9280dfe|dd9280dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,996B0914,0,0,"dd9280dfe|bbb930dfe|bbb930dfe|bbb930dfe|bbb930dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,5AB427C8,0,0,"bbb930dfe|9996b0dfe|9996b0dfe|9996b0dfe|9996b0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,C74B5E4E,0,0,"9996b0dfe|55ab40dfe|55ab40dfe|55ab40dfe|55ab40dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,116532CC,0,0,"55ab40dfe|cc74b0dfe|cc74b0dfe|cc74b0dfe|cc74b0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,22CD0CD0,0,0,"cc74b0dfe|111650dfe|111650dfe|111650dfe|111650dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,E51AAF27,0,0,"111650dfe|222cd0dfe|222cd0dfe|222cd0dfe|222cd0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,472B21DA,0,0,"222cd0dfe|ee51a0dfe|ee51a0dfe|ee51a0dfe|ee51a0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,7D9B2224,0,0,"ee51a0dfe|4472b0dfe|4472b0dfe|4472b0dfe|4472b0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,B218C3CF,0,0,"4472b0dfe|77d9b0dfe|77d9b0dfe|77d9b0dfe|77d9b0dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,3D624F9B,0,0,"77d9b0dfe|bb2180dfe|bb2180dfe|bb2180dfe|bb2180dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,7B13EC58,0,0,"bb2180dfe|33d620dfe|33d620dfe|33d620dfe|33d620dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,00000000,0,0,"33d620dfe|77b130dfe|77b130dfe|77b130dfe|77b130dfe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,FFFFFFFF,0,0,"77b13ec58|000001139|000001139|000001139|000001139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,AAAAAAAA,0,0,"000001139|fffff1139|fffff1139|fffff1139|fffff1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,55555555,0,0,"fffff1139|aaaaa1139|aaaaa1139|aaaaa1139|aaaaa1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,DEADBEEF,0,0,"aaaaa1139|555551139|555551139|555551139|555551139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,CAFEBABE,0,0,"555551139|ddead1139|ddead1139|ddead1139|ddead1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,12345678,0,0,"ddead1139|ccafe1139|ccafe1139|ccafe1139|ccafe1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,87654321,0,0,"ccafe1139|112341139|112341139|112341139|112341139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,F0F0F0F0,0,0,"112341139|887651139|887651139|887651139|887651139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,0F0F0F0F,0,0,"887651139|ff0f01139|ff0f01139|ff0f01139|ff0f01139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,B9125134,0,0,"ff0f01139|00f0f1139|00f0f1139|00f0f1139|00f0f1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,F6108000,0,0,"00f0f1139|bb9121139|bb9121139|bb9121139|bb9121139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,D9285A15,0,0,"bb9121139|ff6101139|ff6101139|ff6101139|ff6101139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,BB93024A,0,0,"ff6101139|dd9281139|dd9281139|dd9281139|dd9281139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,996B0914,0,0,"dd9281139|bbb931139|bbb931139|bbb931139|bbb931139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,5AB427C8,0,0,"bbb931139|9996b1139|9996b1139|9996b1139|9996b1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,C74B5E4E,0,0,"9996b1139|55ab41139|55ab41139|55ab41139|55ab41139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,116532CC,0,0,"55ab41139|cc74b1139|cc74b1139|cc74b1139|cc74b1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,22CD0CD0,0,0,"cc74b1139|111651139|111651139|111651139|111651139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,E51AAF27,0,0,"111651139|222cd1139|222cd1139|222cd1139|222cd1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,472B21DA,0,0,"222cd1139|ee51a1139|ee51a1139|ee51a1139|ee51a1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,7D9B2224,0,0,"ee51a1139|4472b1139|4472b1139|4472b1139|4472b1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,B218C3CF,0,0,"4472b1139|77d9b1139|77d9b1139|77d9b1139|77d9b1139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,3D624F9B,0,0,"77d9b1139|bb2181139|bb2181139|bb2181139|bb2181139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,7B13EC58,0,0,"bb2181139|33d621139|33d621139|33d621139|33d621139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,00000000,0,0,"33d621139|77b131139|77b131139|77b131139|77b131139","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,FFFFFFFF,0,0,"fffffffbf|000000000|000000000|000000000|000000000","FAIL|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,AAAAAAAA,0,0,"000000000|fffffffff|fffffffff|fffffffff|fffffffff","LATE-NEAR-2|FAIL|FAIL|FAIL|FAIL"
0x000003FC,55555555,0,0,"fffffffff|aaaaaaaaa|aaaaaaaaa|aaaaaaaaa|aaaaaaaaa","FAIL|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,DEADBEEF,0,0,"aaaaaaaaa|555555555|555555555|555555555|555555555","LATE-NEAR-2|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,CAFEBABE,0,0,"555555555|ddeadbeef|ddeadbeef|ddeadbeef|ddeadbeef","LATE-NEAR-2|FAIL|FAIL|FAIL|FAIL"
0x000003FC,12345678,0,0,"ddeadbeef|ccafebabe|ccafebabe|ccafebabe|ccafebabe","FAIL|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,87654321,0,0,"ccafebabe|112345678|112345678|112345678|112345678","LATE-NEAR-2|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,F0F0F0F0,0,0,"112345678|887654321|887654321|887654321|887654321","LATE-NEAR-2|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,0F0F0F0F,0,0,"887654321|ff0f0f0f0|ff0f0f0f0|ff0f0f0f0|ff0f0f0f0","LATE-NEAR-2|FAIL|FAIL|FAIL|FAIL"
0x000003FC,B9125134,0,0,"ff0f0f0f0|00f0f0f0f|00f0f0f0f|00f0f0f0f|00f0f0f0f","FAIL|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,F6108000,0,0,"00f0f0f0f|bb9125134|bb9125134|bb9125134|bb9125134","LATE-NEAR-2|FAIL|FAIL|FAIL|FAIL"
0x000003FC,D9285A15,0,0,"bb9125134|ff6108000|ff6108000|ff6108000|ff6108000","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,BB93024A,0,0,"ff6108000|dd9285a15|dd9285a15|dd9285a15|dd9285a15","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,996B0914,0,0,"dd9285a15|bbb93024a|bbb93024a|bbb93024a|bbb93024a","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,5AB427C8,0,0,"bbb93024a|9996b0914|9996b0914|9996b0914|9996b0914","FAIL|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,C74B5E4E,0,0,"9996b0914|55ab427c8|55ab427c8|55ab427c8|55ab427c8","LATE-NEAR-2|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,116532CC,0,0,"55ab427c8|cc74b5e4e|cc74b5e4e|cc74b5e4e|cc74b5e4e","LATE-NEAR-2|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,22CD0CD0,0,0,"cc74b5e4e|1116532cc|1116532cc|1116532cc|1116532cc","LATE-NEAR-2|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,E51AAF27,0,0,"1116532cc|222cd0cd0|222cd0cd0|222cd0cd0|222cd0cd0","LATE-NEAR-2|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,472B21DA,0,0,"222cd0cd0|ee51aaf27|ee51aaf27|ee51aaf27|ee51aaf27","LATE-NEAR-2|FAIL|FAIL|FAIL|FAIL"
0x000003FC,7D9B2224,0,0,"ee51aaf27|4472b21da|4472b21da|4472b21da|4472b21da","FAIL|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
0x000003FC,B218C3CF,0,0,"4472b21da|77d9b2224|77d9b2224|77d9b2224|77d9b2224","LATE-NEAR-2|FAIL|FAIL|FAIL|FAIL"
0x000003FC,3D624F9B,0,0,"77d9b2224|bb218c3cf|bb218c3cf|bb218c3cf|bb218c3cf","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,7B13EC58,0,0,"bb218c3cf|33d624f9b|33d624f9b|33d624f9b|33d624f9b","FAIL|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1|LATE-NEAR-1"
