Address,PatternWritten,ReadbackValues,Tags
0x00000004,0DC06CB2,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000004,BE5C8578,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000004,3075CA7B,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000004,293F6ED0,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,00000000,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,FFFFFFFF,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,AAAAAAAA,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,55555555,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,DEADBEEF,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,CAFEBABE,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,12345678,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,87654321,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,F0F0F0F0,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,0F0F0F0F,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,B9125134,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,F6108000,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,D9285A15,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,BB93024A,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,996B0914,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,5AB427C8,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,C74B5E4E,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,116532CC,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,22CD0CD0,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,E51AAF27,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,449B8071,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,0DC06CB2,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,BE5C8578,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,3075CA7B,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000008,293F6ED0,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,00000000,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,FFFFFFFF,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,AAAAAAAA,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,55555555,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,DEADBEEF,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,CAFEBABE,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,12345678,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,87654321,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,F0F0F0F0,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,0F0F0F0F,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,B9125134,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,F6108000,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,D9285A15,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,BB93024A,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,996B0914,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,5AB427C8,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,C74B5E4E,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,116532CC,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,22CD0CD0,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,E51AAF27,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,449B8071,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,0DC06CB2,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,BE5C8578,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,3075CA7B,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x00000100,293F6ED0,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,00000000,"00000ffff|00000ffff|00000ffff|00000ffff|00000ffff","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,FFFFFFFF,"00000ffff|000000000|000000000|000000000|000000000","FAIL|LAG-1 (exp:00000000)|LAG-1 (exp:00000000)|LAG-1 (exp:00000000)|LAG-1 (exp:00000000)"
0x000003FC,AAAAAAAA,"000000000|00000ffff|00000ffff|00000ffff|00000ffff","LAG-2 (exp:00000000)|FAIL|FAIL|FAIL|FAIL"
0x000003FC,55555555,"00000ffff|00000aaaa|00000aaaa|00000aaaa|00000aaaa","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,DEADBEEF,"00000aaaa|000005555|000005555|000005555|000005555","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,CAFEBABE,"000005555|00000dead|00000dead|00000dead|00000dead","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,12345678,"00000dead|00000cafe|00000cafe|00000cafe|00000cafe","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,87654321,"00000cafe|000001234|000001234|000001234|000001234","FAIL|NEAR-LAG-7 (exp:00000000,hd:5)|NEAR-LAG-7 (exp:00000000,hd:5)|NEAR-LAG-7 (exp:00000000,hd:5)|NEAR-LAG-7 (exp:00000000,hd:5)"
0x000003FC,F0F0F0F0,"000001234|000008765|000008765|000008765|000008765","NEAR-LAG-8 (exp:00000000,hd:5)|FAIL|FAIL|FAIL|FAIL"
0x000003FC,0F0F0F0F,"000008765|00000f0f0|00000f0f0|00000f0f0|00000f0f0","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,B9125134,"00000f0f0|000000f0f|000000f0f|000000f0f|000000f0f","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,F6108000,"000000f0f|00000b912|00000b912|00000b912|00000b912","FAIL|NEAR-LAG-11 (exp:00000000,hd:7)|NEAR-LAG-11 (exp:00000000,hd:7)|NEAR-LAG-11 (exp:00000000,hd:7)|NEAR-LAG-11 (exp:00000000,hd:7)"
0x000003FC,D9285A15,"00000b912|00000f610|00000f610|00000f610|00000f610","NEAR-LAG-12 (exp:00000000,hd:7)|NEAR-LAG-12 (exp:00000000,hd:7)|NEAR-LAG-12 (exp:00000000,hd:7)|NEAR-LAG-12 (exp:00000000,hd:7)|NEAR-LAG-12 (exp:00000000,hd:7)"
0x000003FC,BB93024A,"00000f610|00000d928|00000d928|00000d928|00000d928","NEAR-LAG-13 (exp:00000000,hd:7)|NEAR-LAG-13 (exp:00000000,hd:7)|NEAR-LAG-13 (exp:00000000,hd:7)|NEAR-LAG-13 (exp:00000000,hd:7)|NEAR-LAG-13 (exp:00000000,hd:7)"
0x000003FC,996B0914,"00000d928|00000bb93|00000bb93|00000bb93|00000bb93","NEAR-LAG-14 (exp:00000000,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x000003FC,5AB427C8,"00000bb93|00000996b|00000996b|00000996b|00000996b","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,C74B5E4E,"00000996b|000005ab4|000005ab4|000005ab4|000005ab4","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,116532CC,"000005ab4|00000c74b|00000c74b|00000c74b|00000c74b","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,22CD0CD0,"00000c74b|000001165|000001165|000001165|000001165","FAIL|NEAR-LAG-18 (exp:00000000,hd:6)|NEAR-LAG-18 (exp:00000000,hd:6)|NEAR-LAG-18 (exp:00000000,hd:6)|NEAR-LAG-18 (exp:00000000,hd:6)"
0x000003FC,E51AAF27,"000001165|0000022cd|0000022cd|0000022cd|0000022cd","NEAR-LAG-19 (exp:00000000,hd:6)|NEAR-LAG-19 (exp:00000000,hd:7)|NEAR-LAG-19 (exp:00000000,hd:7)|NEAR-LAG-19 (exp:00000000,hd:7)|NEAR-LAG-19 (exp:00000000,hd:7)"
0x000003FC,449B8071,"0000022cd|00000e51a|00000e51a|00000e51a|00000e51a","NEAR-LAG-20 (exp:00000000,hd:7)|FAIL|FAIL|FAIL|FAIL"
0x000003FC,0DC06CB2,"00000e51a|00000449b|00000449b|00000449b|00000449b","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,BE5C8578,"00000449b|000000dc0|000000dc0|000000dc0|000000dc0","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,3075CA7B,"000000dc0|00000be5c|00000be5c|00000be5c|00000be5c","FAIL|FAIL|FAIL|FAIL|FAIL"
0x000003FC,293F6ED0,"00000be5c|000003075|000003075|000003075|000003075","FAIL|FAIL|FAIL|FAIL|FAIL"
